timestamp,open,high,low,close,volume
2024-04-06 19:00:00,68307.28000000,68415.00000000,68218.00000000,68259.98000000,493.84003000
2024-04-06 20:00:00,68259.99000000,68395.00000000,68166.66000000,68390.00000000,437.40109000
2024-04-06 21:00:00,68390.00000000,68434.88000000,68298.82000000,68299.65000000,565.49843000
2024-04-06 22:00:00,68299.65000000,69101.00000000,68286.33000000,69056.00000000,1866.64982000
2024-04-06 23:00:00,69056.00000000,69692.00000000,68800.00000000,68896.00000000,2443.28317000
2024-04-07 00:00:00,68896.00000000,69150.00000000,68824.00000000,68999.99000000,711.73347000
2024-04-07 01:00:00,68999.99000000,69655.16000000,68998.57000000,69541.65000000,1393.28874000
2024-04-07 02:00:00,69541.65000000,69777.00000000,69300.00000000,69300.00000000,1170.74387000
2024-04-07 03:00:00,69300.01000000,69510.00000000,69250.00000000,69408.05000000,794.54542000
2024-04-07 04:00:00,69408.04000000,69493.98000000,69053.97000000,69304.44000000,765.60294000
2024-04-07 05:00:00,69304.44000000,69464.00000000,69267.07000000,69397.76000000,471.13373000
2024-04-07 06:00:00,69397.76000000,69414.87000000,69110.81000000,69244.09000000,570.38760000
2024-04-07 07:00:00,69244.08000000,69482.44000000,69213.84000000,69364.01000000,699.71269000
2024-04-07 08:00:00,69364.00000000,69555.00000000,69333.72000000,69479.99000000,790.46725000
2024-04-07 09:00:00,69479.99000000,69493.25000000,69199.01000000,69289.99000000,682.01068000
2024-04-07 10:00:00,69290.00000000,69495.15000000,69236.00000000,69328.14000000,479.75183000
2024-04-07 11:00:00,69328.14000000,69407.72000000,69200.00000000,69357.00000000,456.74728000
2024-04-07 12:00:00,69357.00000000,69415.59000000,69210.00000000,69335.99000000,537.54178000
2024-04-07 13:00:00,69336.00000000,69550.00000000,69285.71000000,69349.93000000,672.01675000
2024-04-07 14:00:00,69349.93000000,69664.67000000,69220.00000000,69578.44000000,900.17727000
2024-04-07 15:00:00,69578.44000000,69886.03000000,69360.44000000,69543.74000000,1399.12074000
2024-04-07 16:00:00,69543.73000000,70326.29000000,69483.90000000,70074.00000000,2841.73986000
2024-04-07 17:00:00,70074.01000000,70112.00000000,69658.19000000,69798.01000000,1069.84594000
2024-04-07 18:00:00,69798.02000000,69828.00000000,69234.14000000,69390.01000000,1027.88794000
2024-04-07 19:00:00,69390.01000000,69508.71000000,68849.77000000,69068.01000000,1426.15758000
2024-04-07 20:00:00,69068.01000000,69403.70000000,68960.01000000,69309.69000000,604.64834000
2024-04-07 21:00:00,69309.70000000,69413.10000000,69031.29000000,69031.30000000,483.16273000
2024-04-07 22:00:00,69031.30000000,69344.40000000,68901.00000000,69200.00000000,699.97793000
2024-04-07 23:00:00,69200.00000000,69477.18000000,69188.05000000,69360.39000000,886.34197000
2024-04-08 00:00:00,69360.38000000,69432.00000000,69043.24000000,69325.99000000,711.34576000
2024-04-08 01:00:00,69326.00000000,69841.03000000,69285.70000000,69437.02000000,927.56850000
2024-04-08 02:00:00,69437.03000000,69437.03000000,69126.36000000,69228.00000000,627.63335000
2024-04-08 03:00:00,69228.00000000,69500.00000000,69134.99000000,69458.95000000,517.01586000
2024-04-08 04:00:00,69458.95000000,69500.00000000,69280.00000000,69382.00000000,358.18285000
2024-04-08 05:00:00,69382.01000000,69801.00000000,69382.00000000,69701.99000000,644.21026000
2024-04-08 06:00:00,69702.00000000,69818.04000000,69632.73000000,69790.29000000,689.06081000
2024-04-08 07:00:00,69790.29000000,70850.00000000,69790.28000000,70698.63000000,4052.43625000
2024-04-08 08:00:00,70698.64000000,72111.99000000,70642.00000000,71968.00000000,6618.95587000
2024-04-08 09:00:00,71968.00000000,72650.00000000,71650.32000000,72197.25000000,5364.63217000
2024-04-08 10:00:00,72197.26000000,72374.00000000,71792.06000000,72323.98000000,2864.57420000
2024-04-08 11:00:00,72323.99000000,72647.86000000,72218.27000000,72404.00000000,2735.39030000
2024-04-08 12:00:00,72404.00000000,72797.99000000,72137.48000000,72180.02000000,3473.21370000
2024-04-08 13:00:00,72180.01000000,72310.01000000,71691.35000000,71944.31000000,2849.00307000
2024-04-08 14:00:00,71944.31000000,71985.38000000,71245.17000000,71726.00000000,3300.86317000
2024-04-08 15:00:00,71725.99000000,71987.00000000,71598.45000000,71773.98000000,1771.16688000
2024-04-08 16:00:00,71773.98000000,72021.56000000,71556.53000000,71740.10000000,1315.49299000
2024-04-08 17:00:00,71740.10000000,71800.00000000,71300.00000000,71699.23000000,1275.99193000
2024-04-08 18:00:00,71699.23000000,72104.05000000,71672.34000000,71908.61000000,1082.45857000
2024-04-08 19:00:00,71908.60000000,71973.60000000,71564.51000000,71766.00000000,1535.56493000
2024-04-08 20:00:00,71766.00000000,71818.77000000,71500.37000000,71711.99000000,999.79853000
2024-04-08 21:00:00,71711.98000000,71900.00000000,71628.01000000,71692.01000000,660.04808000
2024-04-08 22:00:00,71692.01000000,71960.00000000,71599.90000000,71916.09000000,641.99085000
2024-04-08 23:00:00,71916.08000000,72000.00000000,71610.01000000,71620.00000000,707.27736000
2024-04-09 00:00:00,71620.00000000,71758.19000000,71320.01000000,71419.99000000,956.13499000
2024-04-09 01:00:00,71420.00000000,71439.80000000,70833.33000000,71275.46000000,1696.79955000
2024-04-09 02:00:00,71275.45000000,71618.95000000,71156.77000000,71477.44000000,784.59893000
2024-04-09 03:00:00,71477.44000000,71641.97000000,71186.02000000,71285.00000000,854.25669000
2024-04-09 04:00:00,71285.00000000,71339.79000000,70917.20000000,71208.01000000,982.08185000
2024-04-09 05:00:00,71208.02000000,71323.66000000,70957.00000000,71056.00000000,803.13804000
2024-04-09 06:00:00,71055.99000000,71265.47000000,70560.00000000,70765.69000000,1708.51726000
2024-04-09 07:00:00,70765.70000000,70940.90000000,70110.00000000,70383.99000000,2696.62190000
2024-04-09 08:00:00,70383.98000000,70600.00000000,69576.61000000,70500.01000000,3161.35314000
2024-04-09 09:00:00,70500.01000000,70860.65000000,70256.98000000,70392.18000000,1396.11493000
2024-04-09 10:00:00,70392.18000000,70697.04000000,70234.99000000,70566.64000000,1251.14011000
2024-04-09 11:00:00,70566.63000000,70905.26000000,70566.63000000,70794.85000000,1164.05878000
2024-04-09 12:00:00,70794.84000000,70977.00000000,70654.38000000,70690.00000000,1369.09848000
2024-04-09 13:00:00,70690.00000000,70920.00000000,69921.62000000,69928.00000000,2320.93526000
2024-04-09 14:00:00,69928.00000000,70429.04000000,68611.00000000,69358.32000000,5575.38122000
2024-04-09 15:00:00,69358.32000000,69360.00000000,68535.03000000,69264.00000000,2890.83319000
2024-04-09 16:00:00,69264.00000000,69320.00000000,68516.15000000,68601.24000000,2409.92797000
2024-04-09 17:00:00,68601.25000000,68962.43000000,68210.00000000,68823.99000000,2349.39623000
2024-04-09 18:00:00,68823.99000000,69025.89000000,68769.79000000,68879.23000000,844.48608000
2024-04-09 19:00:00,68879.22000000,69174.00000000,68656.08000000,69000.77000000,1039.09661000
2024-04-09 20:00:00,69000.78000000,69208.20000000,68962.31000000,69171.19000000,793.03996000
2024-04-09 21:00:00,69171.18000000,69250.00000000,68935.64000000,69213.83000000,662.49907000
2024-04-09 22:00:00,69213.83000000,69439.60000000,69144.59000000,69325.65000000,648.41501000
2024-04-09 23:00:00,69325.64000000,69332.00000000,68888.47000000,69146.00000000,935.97717000
2024-04-10 00:00:00,69146.00000000,69304.26000000,69025.97000000,69138.81000000,715.56915000
2024-04-10 01:00:00,69138.81000000,69269.76000000,68603.92000000,69269.75000000,1275.36787000
2024-04-10 02:00:00,69269.75000000,69594.15000000,68466.63000000,68651.98000000,1636.05293000
2024-04-10 03:00:00,68651.98000000,69180.00000000,68625.61000000,69150.18000000,913.59608000
2024-04-10 04:00:00,69150.18000000,69199.99000000,69005.55000000,69134.33000000,664.06061000
2024-04-10 05:00:00,69134.34000000,69414.20000000,69121.35000000,69255.82000000,860.44791000
2024-04-10 06:00:00,69255.82000000,69479.80000000,69227.62000000,69369.25000000,548.02237000
2024-04-10 07:00:00,69369.25000000,69515.00000000,69268.47000000,69336.28000000,570.97164000
2024-04-10 08:00:00,69336.27000000,69336.28000000,68800.00000000,69011.92000000,1650.45776000
2024-04-10 09:00:00,69011.92000000,69171.75000000,68902.43000000,69139.20000000,642.38466000
2024-04-10 10:00:00,69139.19000000,69180.00000000,68629.99000000,68932.01000000,1609.82407000
2024-04-10 11:00:00,68932.01000000,69132.61000000,68853.83000000,69043.00000000,906.73349000
2024-04-10 12:00:00,69043.00000000,69204.28000000,67559.99000000,67976.00000000,5516.60171000
2024-04-10 13:00:00,67975.99000000,68313.10000000,67518.00000000,68259.77000000,3072.05611000
2024-04-10 14:00:00,68259.77000000,68974.58000000,68009.94000000,68703.05000000,3478.03076000
2024-04-10 15:00:00,68703.04000000,68760.71000000,68264.00000000,68657.32000000,1682.31921000
2024-04-10 16:00:00,68657.31000000,69536.00000000,68556.00000000,69500.00000000,3187.58870000
2024-04-10 17:00:00,69499.99000000,69910.96000000,69142.81000000,69350.11000000,2312.62275000
2024-04-10 18:00:00,69350.10000000,69411.34000000,69071.00000000,69314.33000000,1412.90652000
2024-04-10 19:00:00,69314.33000000,70098.89000000,69219.14000000,70083.99000000,2385.51575000
2024-04-10 20:00:00,70084.00000000,70136.00000000,69740.00000000,69812.01000000,1217.11763000
2024-04-10 21:00:00,69812.01000000,70036.81000000,69581.03000000,70017.00000000,1101.47126000
2024-04-10 22:00:00,70017.01000000,71172.08000000,70017.00000000,70528.00000000,3828.13230000
2024-04-10 23:00:00,70528.00000000,70799.99000000,70488.38000000,70631.08000000,818.17253000
2024-04-11 00:00:00,70631.08000000,70663.21000000,70285.13000000,70520.01000000,1005.36439000
2024-04-11 01:00:00,70520.00000000,70760.00000000,70469.12000000,70553.28000000,1032.83936000
2024-04-11 02:00:00,70553.28000000,71062.00000000,70500.00000000,70995.66000000,1289.73952000
2024-04-11 03:00:00,70995.66000000,71027.99000000,70773.58000000,70851.67000000,685.78169000
2024-04-11 04:00:00,70851.66000000,70888.35000000,70378.11000000,70604.01000000,885.62645000
2024-04-11 05:00:00,70604.01000000,70680.00000000,70444.00000000,70583.99000000,564.78247000
2024-04-11 06:00:00,70583.99000000,70848.76000000,70564.00000000,70717.82000000,790.52112000
2024-04-11 07:00:00,70717.81000000,71305.89000000,70717.81000000,70735.99000000,1536.14398000
2024-04-11 08:00:00,70736.00000000,71256.27000000,70617.25000000,71039.39000000,1438.77840000
2024-04-11 09:00:00,71039.40000000,71053.61000000,70596.43000000,70604.00000000,1062.48344000
2024-04-11 10:00:00,70604.00000000,70785.05000000,70421.56000000,70459.99000000,930.42306000
2024-04-11 11:00:00,70460.00000000,70596.00000000,69881.31000000,69983.16000000,1719.91629000
2024-04-11 12:00:00,69983.16000000,71100.00000000,69867.76000000,70858.83000000,3246.16925000
2024-04-11 13:00:00,70858.82000000,70988.00000000,69669.75000000,70284.00000000,3997.21616000
2024-04-11 14:00:00,70284.01000000,70350.01000000,69584.00000000,69600.54000000,2570.16521000
2024-04-11 15:00:00,69600.55000000,70026.25000000,69567.21000000,70000.00000000,1533.57964000
2024-04-11 16:00:00,70000.00000000,70133.17000000,69574.88000000,70011.99000000,1332.97941000
2024-04-11 17:00:00,70011.99000000,70446.03000000,70000.00000000,70203.99000000,1215.82138000
2024-04-11 18:00:00,70203.99000000,70429.32000000,69951.18000000,70099.75000000,897.90056000
2024-04-11 19:00:00,70099.75000000,70529.73000000,70008.00000000,70459.67000000,1127.66947000
2024-04-11 20:00:00,70459.67000000,70746.09000000,70383.80000000,70499.62000000,1202.78100000
2024-04-11 21:00:00,70499.63000000,70504.99000000,70000.00000000,70115.41000000,814.56488000
2024-04-11 22:00:00,70115.41000000,70259.46000000,70033.52000000,70151.26000000,515.91319000
2024-04-11 23:00:00,70151.26000000,70196.00000000,69804.87000000,70006.23000000,520.09563000
2024-04-12 00:00:00,70006.22000000,70336.38000000,70002.22000000,70301.63000000,766.09927000
2024-04-12 01:00:00,70301.63000000,70367.29000000,70113.60000000,70280.01000000,420.86936000
2024-04-12 02:00:00,70280.01000000,70775.00000000,70208.73000000,70635.93000000,854.84856000
2024-04-12 03:00:00,70635.92000000,70996.91000000,70635.92000000,70977.27000000,2503.35674000
2024-04-12 04:00:00,70977.27000000,71227.46000000,70812.56000000,71115.99000000,981.71837000
2024-04-12 05:00:00,71116.00000000,71175.99000000,70887.72000000,70956.32000000,713.78496000
2024-04-12 06:00:00,70956.32000000,71012.00000000,70713.70000000,70871.05000000,643.62163000
2024-04-12 07:00:00,70871.04000000,70967.92000000,70566.02000000,70764.01000000,1348.37882000
2024-04-12 08:00:00,70764.00000000,70893.58000000,70582.52000000,70759.99000000,1004.79268000
2024-04-12 09:00:00,70759.99000000,70863.51000000,70509.58000000,70652.00000000,1217.79727000
2024-04-12 10:00:00,70652.00000000,70868.00000000,70601.23000000,70786.40000000,811.43225000
2024-04-12 11:00:00,70786.41000000,70972.00000000,70760.01000000,70904.01000000,894.03242000
2024-04-12 12:00:00,70904.00000000,70975.54000000,70323.96000000,70534.24000000,1640.42822000
2024-04-12 13:00:00,70534.23000000,70534.24000000,69631.06000000,69888.00000000,2931.86107000
2024-04-12 14:00:00,69888.00000000,70090.55000000,69236.95000000,69270.01000000,3664.55336000
2024-04-12 15:00:00,69270.02000000,69718.35000000,69248.33000000,69347.30000000,2431.83907000
2024-04-12 16:00:00,69347.30000000,69580.00000000,68679.61000000,68840.54000000,3977.93424000
2024-04-12 17:00:00,68840.54000000,68960.00000000,67444.00000000,68140.02000000,6511.37870000
2024-04-12 18:00:00,68140.01000000,68383.63000000,65086.86000000,66492.00000000,10945.83460000
2024-04-12 19:00:00,66492.00000000,67335.22000000,66329.19000000,66843.98000000,4771.42177000
2024-04-12 20:00:00,66843.98000000,67440.00000000,66700.00000000,67120.00000000,2773.54975000
2024-04-12 21:00:00,67119.99000000,67128.64000000,66680.84000000,66960.01000000,1632.06929000
2024-04-12 22:00:00,66960.00000000,67270.53000000,66828.01000000,67053.33000000,1301.73596000
2024-04-12 23:00:00,67053.33000000,67230.19000000,66812.00000000,67116.52000000,1329.52393000
2024-04-13 00:00:00,67116.52000000,67142.86000000,66737.64000000,66913.27000000,1313.37120000
2024-04-13 01:00:00,66913.27000000,66928.00000000,65731.27000000,65886.63000000,3105.40601000
2024-04-13 02:00:00,65886.64000000,66593.41000000,65871.49000000,66535.99000000,1855.81733000
2024-04-13 03:00:00,66536.00000000,67168.00000000,66483.87000000,67160.55000000,1472.46102000
2024-04-13 04:00:00,67160.55000000,67929.00000000,67012.67000000,67587.62000000,2173.96631000
2024-04-13 05:00:00,67587.63000000,67907.84000000,67300.30000000,67345.48000000,1872.75397000
2024-04-13 06:00:00,67345.48000000,67511.00000000,67258.63000000,67476.02000000,841.42651000
2024-04-13 07:00:00,67476.01000000,67563.66000000,67120.87000000,67446.52000000,988.19621000
2024-04-13 08:00:00,67446.53000000,67455.00000000,67090.83000000,67176.00000000,948.41034000
2024-04-13 09:00:00,67175.99000000,67475.00000000,67136.14000000,67393.85000000,839.66965000
2024-04-13 10:00:00,67393.84000000,67480.20000000,67311.77000000,67428.25000000,614.53458000
2024-04-13 11:00:00,67428.25000000,67825.91000000,67302.93000000,67360.00000000,973.53640000
2024-04-13 12:00:00,67360.01000000,67679.99000000,67169.97000000,67514.69000000,883.82838000
2024-04-13 13:00:00,67514.70000000,67774.20000000,67450.54000000,67552.03000000,798.83221000
2024-04-13 14:00:00,67552.02000000,67720.00000000,67369.67000000,67559.56000000,747.94807000
2024-04-13 15:00:00,67559.57000000,67926.00000000,67437.80000000,67676.00000000,1023.55800000
2024-04-13 16:00:00,67675.99000000,67752.85000000,67224.00000000,67432.37000000,1247.39850000
2024-04-13 17:00:00,67432.38000000,67437.56000000,66500.00000000,66730.87000000,2962.16593000
2024-04-13 18:00:00,66730.86000000,67243.47000000,66444.00000000,67156.27000000,2158.31780000
2024-04-13 19:00:00,67156.27000000,67241.55000000,63750.01000000,64788.01000000,5809.08901000
2024-04-13 20:00:00,64788.01000000,64853.90000000,60660.57000000,61816.02000000,20264.97307000
2024-04-13 21:00:00,61816.01000000,62959.48000000,61693.00000000,62928.01000000,6673.69922000
2024-04-13 22:00:00,62928.00000000,64615.38000000,62118.56000000,64293.46000000,6041.25271000
2024-04-13 23:00:00,64293.47000000,65608.09000000,63651.15000000,63924.51000000,5784.60776000
2024-04-14 00:00:00,63924.52000000,64303.87000000,62888.00000000,63672.18000000,4986.76877000
2024-04-14 01:00:00,63672.19000000,64085.70000000,63248.70000000,63743.11000000,2711.46781000
2024-04-14 02:00:00,63743.10000000,63953.75000000,63016.23000000,63084.18000000,2450.49110000
2024-04-14 03:00:00,63084.18000000,63576.36000000,62134.00000000,63437.55000000,4287.15479000
2024-04-14 04:00:00,63437.55000000,64176.46000000,63394.00000000,63956.99000000,2850.24367000
2024-04-14 05:00:00,63957.00000000,64466.00000000,63921.00000000,64383.99000000,2309.98164000
2024-04-14 06:00:00,64384.00000000,64872.96000000,64107.09000000,64649.96000000,2456.01877000
2024-04-14 07:00:00,64649.97000000,64837.07000000,64243.65000000,64464.30000000,2051.12833000
2024-04-14 08:00:00,64464.30000000,64887.99000000,64372.04000000,64530.67000000,1836.48316000
2024-04-14 09:00:00,64530.67000000,64721.65000000,63908.31000000,64134.19000000,2179.75735000
2024-04-14 10:00:00,64134.18000000,64659.80000000,64134.18000000,64457.23000000,1408.27273000
2024-04-14 11:00:00,64457.23000000,64591.44000000,63855.45000000,64166.05000000,1918.40990000
2024-04-14 12:00:00,64166.05000000,64848.49000000,64069.79000000,64525.25000000,1927.78743000
2024-04-14 13:00:00,64525.25000000,64845.37000000,64346.00000000,64373.42000000,1690.70103000
