trade_id,label,direction,entry_time,exit_time,entry_price,exit_price,exit_reason,stop_loss,take_profit,net_pnl,pnl_r,mfe_dollar,mae_dollar,total_fees,impulse_direction,pullback_count_at_entry,bars_since_impulse,atr_at_entry,atr_pct_at_entry,ema_fast_at_entry,ema_slow_at_entry
11,train,short,2024-04-15 18:30:00+00:00,2024-04-16 04:45:00+00:00,63445.2515,62019.8476,take_profit,64072.2447,61988.8532,208.7937,2.1745,270.3372,-69.5944,19.2142,short,1,4,496.0456,0.7815,65025.81,65435.15
12,train,short,2024-04-16 11:45:00+00:00,2024-04-16 11:45:00+00:00,62409.3897,62951.3317,stop_loss,62919.8717,61242.4557,-96.1017,-1.1849,0.0,-136.7205,19.9165,short,3,5,399.3848,0.6396,63104.81,64252.07
13,train,short,2024-04-16 14:30:00+00:00,2024-04-16 17:15:00+00:00,62392.9679,63043.4165,stop_loss,63011.9105,60954.8187,-112.1733,-1.1528,109.8868,-139.5748,19.7208,short,2,3,489.7838,0.7846,63030.39,64112.57
14,train,short,2024-04-17 08:00:00+00:00,2024-04-17 12:15:00+00:00,63266.2011,62534.7891,take_profit,63615.5611,62503.5373,102.4187,1.9146,142.379,-49.2556,19.2627,short,1,3,264.7676,0.4183,63660.27,63791.01
15,train,short,2024-04-17 15:15:00+00:00,2024-04-17 18:00:00+00:00,60767.9708,61445.4522,stop_loss,61414.7448,59273.4279,-118.1804,-1.1425,174.2991,-161.8591,19.5462,short,1,4,509.8374,0.8385,62844.74,63499.1
16,train,short,2024-04-18 06:45:00+00:00,2024-04-18 07:00:00+00:00,60869.56,61289.3247,stop_loss,61258.6953,60003.2967,-76.2815,-1.2362,0.0,-69.4908,19.3709,short,1,4,298.9044,0.4908,61567.36,62504.95
17,train,long,2024-04-18 20:00:00+00:00,2024-04-19 00:00:00+00:00,63508.7785,62976.1047,stop_loss,63007.6085,64650.6188,-89.8122,-1.1885,47.7915,-89.8859,19.0714,long,1,6,391.1929,0.6163,62764.55,62562.27
18,train,short,2024-04-19 08:45:00+00:00,2024-04-19 10:00:00+00:00,64409.6091,65156.4065,stop_loss,65123.8446,62736.7936,-112.7626,-1.1368,7.6687,-111.6165,17.9939,short,3,6,568.3455,0.882,62961.92,62677.5
19,train,long,2024-04-19 12:30:00+00:00,2024-04-19 13:00:00+00:00,65343.8456,64745.3979,stop_loss,64777.7868,66644.663,-94.9431,-1.1716,5.8373,-115.9379,18.6236,long,1,3,444.4943,0.6806,63815.14,62977.28
20,train,long,2024-04-19 19:15:00+00:00,2024-04-19 20:30:00+00:00,64382.4051,63827.7236,stop_loss,63859.6534,65576.6364,-88.8659,-1.1832,1.6602,-86.4444,18.4209,long,3,6,408.8055,0.6353,64185.64,63318.39
21,train,long,2024-04-20 10:45:00+00:00,2024-04-20 15:30:00+00:00,63709.929,64270.2963,take_profit,63428.333,64302.4475,71.266,1.7617,138.8497,-22.0234,18.3848,long,1,3,208.1225,0.3268,63884.05,63590.15
22,train,long,2024-04-21 22:15:00+00:00,2024-04-22 01:00:00+00:00,65052.52,64712.868,stop_loss,64745.2406,65706.9334,-57.2758,-1.316,14.9519,-44.7099,18.3805,long,3,4,228.9745,0.3522,64825.94,64531.73
23,train,long,2024-04-22 15:45:00+00:00,2024-04-22 17:15:00+00:00,65995.9415,66663.0473,take_profit,65669.5858,66696.3955,83.228,1.8398,106.941,-15.8088,18.388,long,3,5,244.4785,0.3706,65849.84,65146.06
24,train,short,2024-04-24 20:00:00+00:00,2024-04-24 21:15:00+00:00,63944.062,64384.3078,stop_loss,64352.1317,63035.8806,-72.704,-1.2366,48.6972,-60.4733,18.4888,short,2,4,313.3931,0.4899,65368.05,65966.77
25,train,short,2024-04-25 21:45:00+00:00,2024-04-26 01:00:00+00:00,64773.8669,64019.9223,take_profit,65133.6067,63987.9284,97.2546,1.9178,121.4218,-12.1417,18.1553,short,3,6,272.7805,0.4209,64360.97,64828.97
26,train,short,2024-04-26 14:45:00+00:00,2024-04-27 00:30:00+00:00,64015.976,63188.8521,take_profit,64404.2766,63157.2735,110.0135,1.9674,147.8303,-21.1008,18.3186,short,3,6,296.9055,0.4636,64311.15,64591.33
27,train,short,2024-04-29 04:00:00+00:00,2024-04-29 04:15:00+00:00,62248.5402,62586.998,stop_loss,62555.7201,61589.5447,-60.0429,-1.3056,7.2628,-46.7414,18.6899,short,2,3,230.0418,0.3694,63251.06,63533.33
28,train,short,2024-04-30 15:45:00+00:00,2024-04-30 19:45:00+00:00,60669.65,59710.2651,take_profit,61107.816,59680.4249,137.1732,2.0533,225.3579,-42.3713,18.3543,short,1,2,339.855,0.5599,61915.74,62774.95
29,train,short,2024-05-02 13:00:00+00:00,2024-05-02 14:30:00+00:00,58527.3017,58935.3954,stop_loss,58905.9424,57683.209,-74.8346,-1.2334,48.9201,-123.8136,18.8217,short,1,2,291.127,0.4972,57945.78,58897.25
30,train,long,2024-05-03 03:15:00+00:00,2024-05-03 05:00:00+00:00,59853.912,59497.8105,stop_loss,59527.5742,60565.0644,-64.5979,-1.2735,22.5515,-59.3602,18.5512,long,3,4,247.0215,0.4129,59117.04,59015.93
31,train,long,2024-05-03 12:45:00+00:00,2024-05-03 13:30:00+00:00,60492.171,61286.848,take_profit,60119.7133,61317.5068,111.8939,1.9691,205.1205,-23.9675,18.5799,long,1,3,285.1889,0.4717,59314.8,59137.38
32,train,long,2024-05-03 22:00:00+00:00,2024-05-04 10:30:00+00:00,62769.369,63586.8916,take_profit,62385.7196,63618.701,112.0892,1.9652,161.2781,-33.9476,18.7856,long,3,6,293.567,0.4679,61434.88,59999.84
33,train,long,2024-05-05 14:45:00+00:00,2024-05-05 15:45:00+00:00,64052.02,64592.6292,take_profit,63778.0373,64624.9417,70.1172,1.7374,87.4932,-12.9653,18.9493,long,2,4,201.6439,0.315,63710.35,62866.2
34,train,long,2024-05-06 14:15:00+00:00,2024-05-06 14:30:00+00:00,64112.04,63687.3949,stop_loss,63719.2545,64981.8638,-72.3265,-1.2433,22.0742,-65.9648,18.9282,long,1,2,300.6213,0.4691,64213.6,63676.97
35,train,long,2024-05-06 20:00:00+00:00,2024-05-07 03:30:00+00:00,63251.61,62826.3013,stop_loss,62857.7301,64125.6747,-72.6489,-1.2393,106.4994,-62.3611,18.7641,long,2,5,301.8916,0.4775,63665.32,63606.7
36,train,long,2024-05-07 09:30:00+00:00,2024-05-07 10:00:00+00:00,64329.4787,64003.6505,stop_loss,64035.6683,64951.4842,-56.5488,-1.3268,0.0,-72.1408,18.6159,long,1,4,218.0514,0.3391,63678.72,63598.87
37,train,short,2024-05-07 19:30:00+00:00,2024-05-07 23:00:00+00:00,63086.6409,62470.5709,take_profit,63389.7255,62439.3512,81.2273,1.8266,121.1427,-16.2776,18.4225,short,2,3,226.2796,0.3585,63539.88,63592.7
38,train,short,2024-05-08 07:15:00+00:00,2024-05-08 14:15:00+00:00,62324.9719,62655.3481,stop_loss,62624.036,61686.4349,-58.8262,-1.3142,84.4114,-51.6414,18.7062,short,2,3,223.2384,0.358,62781.06,63257.37
39,train,short,2024-05-08 20:15:00+00:00,2024-05-08 22:00:00+00:00,62010.979,61331.7682,take_profit,62338.3669,61301.1177,92.2693,1.8873,125.5853,-17.4228,18.4191,short,1,3,246.9641,0.3981,62393.52,62878.11
40,train,long,2024-05-10 17:00:00+00:00,2024-05-10 17:15:00+00:00,61102.0858,60556.9232,stop_loss,60587.2168,62282.3481,-92.7142,-1.1765,0.0,-122.7693,18.6217,long,1,3,403.6027,0.6609,62282.09,62388.65
41,train,long,2024-05-13 09:30:00+00:00,2024-05-13 10:00:00+00:00,63142.4855,62746.6959,stop_loss,62778.085,63943.0425,-67.1761,-1.2583,6.5947,-56.2851,18.4429,long,1,6,277.3708,0.4395,61641.85,61359.87
42,train,long,2024-05-14 08:00:00+00:00,2024-05-14 08:30:00+00:00,62066.4077,61744.3593,stop_loss,61775.2469,62685.7478,-56.7281,-1.3181,0.0,-54.5944,18.3004,long,2,5,216.7859,0.3495,62484.03,62145.46
43,train,long,2024-05-15 13:30:00+00:00,2024-05-15 18:15:00+00:00,64342.175,65268.9872,take_profit,63913.3868,65301.638,121.9569,2.0093,147.0084,-59.1061,18.3473,long,1,3,330.536,0.514,62411.88,62062.88
44,train,long,2024-05-22 15:45:00+00:00,2024-05-22 17:00:00+00:00,70535.7502,70125.0648,stop_loss,70160.1448,71351.3879,-62.8551,-1.2801,17.0272,-58.7959,18.3882,long,1,5,283.6293,0.4023,69934.93,69600.96
45,train,short,2024-05-23 14:45:00+00:00,2024-05-23 15:30:00+00:00,67791.8971,68284.4427,stop_loss,68250.3175,66764.5062,-75.611,-1.2234,24.3953,-70.3615,18.3458,short,1,3,353.7646,0.5216,69363.79,69527.92
46,train,short,2024-05-23 22:15:00+00:00,2024-05-24 15:00:00+00:00,67747.5793,68337.3965,stop_loss,68303.2449,66476.9977,-87.9674,-1.1844,153.3668,-82.3961,18.1888,short,2,3,434.8208,0.6415,68159.6,69046.56
47,train,long,2024-05-27 17:15:00+00:00,2024-05-27 18:30:00+00:00,70360.8128,69993.2343,stop_loss,70028.2484,71069.119,-55.7653,-1.3158,0.0,-44.1529,17.8871,long,3,6,247.8263,0.3524,69202.96,68934.87
48,train,short,2024-05-28 14:45:00+00:00,2024-05-28 15:30:00+00:00,67780.7827,68204.0956,stop_loss,68170.0106,66926.4235,-64.4904,-1.2628,16.3067,-80.1408,17.8422,short,2,4,296.0922,0.4366,68345.26,68748.41
49,train,short,2024-05-29 14:30:00+00:00,2024-05-30 02:15:00+00:00,67632.7067,68002.1619,stop_loss,67968.1779,66912.4454,-57.0487,-1.304,66.2555,-60.9383,17.6881,short,3,4,251.3649,0.3715,68093.61,68425.56
50,train,short,2024-05-30 15:00:00+00:00,2024-05-30 16:45:00+00:00,68325.4202,68688.5248,stop_loss,68654.1977,67623.1057,-55.3231,-1.3133,23.2443,-46.9215,17.5548,short,1,3,245.4981,0.3591,68007.03,68062.94
51,train,long,2024-06-04 15:15:00+00:00,2024-06-04 16:00:00+00:00,69864.4548,70590.8764,take_profit,69510.8802,70626.1895,81.657,1.8549,96.1642,-12.7466,17.488,long,2,4,265.5498,0.3803,69173.93,68825.51
52,train,long,2024-06-05 15:30:00+00:00,2024-06-05 18:15:00+00:00,71579.3418,71186.5297,stop_loss,71222.1408,72347.1431,-56.8612,-1.299,21.8939,-72.0414,17.4954,long,1,4,267.8577,0.3744,70870.02,70070.32
53,train,long,2024-06-07 13:30:00+00:00,2024-06-07 15:15:00+00:00,71413.639,71028.3836,stop_loss,71063.9155,72163.0711,-55.626,-1.3047,29.4294,-54.0686,17.3652,long,1,2,261.7037,0.3666,71224.4,70938.55
54,train,short,2024-06-11 05:15:00+00:00,2024-06-11 09:45:00+00:00,67876.7846,67162.5732,take_profit,68223.4325,67129.0087,82.2968,1.8666,124.2352,-15.6715,17.1754,short,1,4,260.5771,0.3837,68991.19,69424.47
55,train,short,2024-06-12 13:30:00+00:00,2024-06-12 13:45:00+00:00,69149.398,69534.9482,stop_loss,69500.1981,68393.5046,-57.3006,-1.2973,4.7366,-45.1271,17.462,short,1,2,263.4985,0.3809,67802.92,67998.61
56,train,short,2024-06-13 05:00:00+00:00,2024-06-13 05:15:00+00:00,67294.346,67662.1909,stop_loss,67628.3768,66577.0931,-55.9202,-1.3038,0.0,-43.3363,17.3287,short,3,5,250.3056,0.3718,68116.54,68214.67
57,train,short,2024-06-13 15:15:00+00:00,2024-06-13 15:45:00+00:00,67271.7273,66424.0243,take_profit,67671.2004,66390.8289,99.6024,1.9558,115.116,-5.1495,17.0444,short,1,5,304.8504,0.4529,67713.24,68011.27
58,train,short,2024-06-17 15:30:00+00:00,2024-06-17 16:15:00+00:00,65373.6468,65721.9923,stop_loss,65689.1477,64699.3557,-54.8969,-1.3124,31.2419,-64.1557,17.3806,short,1,2,235.6648,0.3603,65912.94,66270.77
59,train,short,2024-06-17 20:00:00+00:00,2024-06-18 00:45:00+00:00,66658.644,65812.8483,take_profit,67056.8027,65779.9584,100.6729,1.959,151.3914,-13.6887,17.0982,short,2,5,304.0105,0.4558,66188.59,66287.93
60,train,short,2024-06-18 16:15:00+00:00,2024-06-18 17:00:00+00:00,64433.777,64913.2848,stop_loss,64880.8444,63428.9591,-73.4727,-1.2178,13.1956,-63.582,17.4561,short,2,5,345.687,0.5362,65245.66,65846.18
61,train,long,2024-06-20 15:45:00+00:00,2024-06-20 16:00:00+00:00,65106.537,64732.7581,stop_loss,64765.1407,65846.1483,-58.073,-1.2845,2.698,-66.7003,17.1949,long,2,5,257.3828,0.3955,65453.2,65381.18
62,train,short,2024-06-21 13:30:00+00:00,2024-06-21 14:15:00+00:00,63602.8227,63933.5,stop_loss,63901.5492,62967.367,-53.0276,-1.321,30.0301,-70.8149,17.1383,short,2,5,222.4243,0.3495,64249.5,64872.66
63,train,short,2024-06-21 17:00:00+00:00,2024-06-21 18:15:00+00:00,63625.4514,64002.1324,stop_loss,63970.1474,62875.1466,-58.7714,-1.2785,21.3758,-49.4606,17.021,short,3,5,260.7145,0.4096,64066.43,64736.76
64,train,short,2024-06-24 16:45:00+00:00,2024-06-24 19:45:00+00:00,60519.705,59634.2282,take_profit,60928.2016,59604.426,114.8727,2.0217,203.3196,-5.0235,16.7131,short,1,3,315.1847,0.5205,61711.85,63114.55
65,train,short,2024-06-25 16:15:00+00:00,2024-06-25 18:45:00+00:00,61699.135,62088.1199,stop_loss,62057.0913,60912.2717,-62.3216,-1.2601,77.8915,-73.346,17.1028,short,2,4,272.5761,0.4416,61243.71,61761.53
66,train,short,2024-06-26 15:15:00+00:00,2024-06-26 16:30:00+00:00,61250.0497,61577.189,stop_loss,61546.4158,60616.3754,-53.6507,-1.3116,9.2818,-40.9879,16.9526,short,2,3,221.4382,0.3614,61575.87,61711.11
67,train,short,2024-06-27 15:45:00+00:00,2024-06-27 17:00:00+00:00,61568.0106,61909.4884,stop_loss,61878.5491,60899.4622,-54.9813,-1.299,3.8492,-43.8868,16.8299,short,1,3,233.1159,0.3784,61354.19,61371.09
68,train,short,2024-06-28 20:00:00+00:00,2024-06-28 22:00:00+00:00,60093.6681,60432.8681,stop_loss,60402.6667,59426.3881,-55.3847,-1.2933,4.2503,-44.1727,16.7036,short,1,2,232.4473,0.3866,61093.69,61371.32
69,train,long,2024-07-01 19:00:00+00:00,2024-07-01 19:15:00+00:00,63681.815,63366.9956,stop_loss,63398.6949,64278.2277,-49.1302,-1.3358,0.0,-42.6007,16.5049,long,2,5,209.4126,0.329,63100.38,62350.96
70,train,short,2024-07-03 04:45:00+00:00,2024-07-03 05:45:00+00:00,60811.579,61102.8648,stop_loss,61072.3286,60266.1785,-47.5591,-1.3514,0.0,-41.8303,16.4538,short,3,6,191.9405,0.3155,61791.14,62287.29
71,train,short,2024-07-03 11:30:00+00:00,2024-07-03 13:30:00+00:00,60181.904,60508.4273,stop_loss,60478.1882,59546.5644,-52.4227,-1.3063,58.1904,-48.7865,16.3473,short,2,5,221.8152,0.3684,61036.93,61915.17
72,train,short,2024-07-03 21:00:00+00:00,2024-07-03 21:00:00+00:00,59579.4454,59886.4311,stop_loss,59856.5028,58991.153,-49.8218,-1.3242,24.369,-40.4912,16.2236,short,2,4,206.0357,0.3456,60357.72,61379.9
73,train,short,2024-07-04 03:15:00+00:00,2024-07-04 08:30:00+00:00,58912.539,58020.9743,take_profit,59322.0227,57991.9783,113.659,2.0356,228.2413,-33.1702,15.9446,short,3,6,316.6772,0.5373,59982.07,61043.6
74,train,short,2024-07-04 14:30:00+00:00,2024-07-04 14:30:00+00:00,56987.8518,57480.3402,stop_loss,57451.6144,55928.2239,-78.5433,-1.1859,9.1189,-67.5865,16.3477,short,1,4,362.712,0.6362,58154.42,59948.69
75,train,short,2024-07-05 04:00:00+00:00,2024-07-05 04:15:00+00:00,55200.386,53901.3242,take_profit,55769.4312,53874.387,181.6305,2.1882,250.0862,-22.7605,15.9146,short,1,4,451.201,0.817,57296.11,58935.34
76,train,long,2024-07-07 03:00:00+00:00,2024-07-07 03:00:00+00:00,58389.17,58101.5455,stop_loss,58130.6108,58933.4379,-48.7526,-1.3371,0.0,-68.3458,16.4269,long,1,4,191.1493,0.3275,57813.79,57312.69
77,train,short,2024-07-07 22:30:00+00:00,2024-07-07 23:45:00+00:00,56504.5636,55877.7265,take_profit,56806.0414,55849.8016,82.5406,1.8939,112.7885,-20.6766,16.2465,short,3,4,227.6761,0.4027,57073.38,57260.2
78,train,short,2024-07-08 09:45:00+00:00,2024-07-08 14:15:00+00:00,57468.2215,56314.5939,take_profit,57981.1917,56286.4507,157.392,2.1391,265.9542,-36.105,16.3203,short,1,2,403.5098,0.7018,56193.93,56738.97
79,train,long,2024-07-09 09:45:00+00:00,2024-07-09 10:15:00+00:00,57702.877,57359.1719,stop_loss,57387.8659,58389.4754,-58.3868,-1.2732,0.0,-48.9551,16.7507,long,2,4,238.4785,0.4135,57122.51,56832.66
80,train,long,2024-07-10 05:00:00+00:00,2024-07-10 05:30:00+00:00,59377.1037,58965.3629,stop_loss,58994.8603,60228.8892,-66.0634,-1.2314,13.038,-78.1275,16.6093,long,1,3,293.8164,0.4951,57957.69,57355.99
81,train,long,2024-07-11 12:45:00+00:00,2024-07-11 13:00:00+00:00,58951.471,58575.2537,stop_loss,58604.5559,59715.6452,-60.9146,-1.2533,36.5002,-73.6186,16.4655,long,1,4,264.5451,0.449,58166.43,57850.38
82,train,short,2024-07-12 00:15:00+00:00,2024-07-12 00:30:00+00:00,57255.358,57562.8774,stop_loss,57534.1103,56658.7241,-52.1698,-1.3097,3.9094,-45.2278,16.4074,short,2,5,208.4253,0.3638,57648.56,57778.8
83,train,long,2024-07-14 00:15:00+00:00,2024-07-14 05:00:00+00:00,59465.738,60122.9741,take_profit,59149.2077,60153.0507,81.631,1.8864,113.5046,-25.3935,16.3489,long,3,5,239.0102,0.4021,58740.46,58186.96
84,train,long,2024-07-14 16:00:00+00:00,2024-07-14 21:15:00+00:00,60114.042,60599.2994,take_profit,59865.7543,60629.6142,57.9481,1.7103,119.9412,-31.937,16.4723,long,2,4,181.8714,0.3027,59799.07,58974.6
85,train,long,2024-07-15 04:00:00+00:00,2024-07-15 16:45:00+00:00,62679.1939,63524.0304,take_profit,62284.6947,63555.8083,102.8737,1.9805,122.157,-51.2443,16.6169,long,2,6,302.6461,0.4831,61027.71,59712.03
86,train,long,2024-07-15 20:30:00+00:00,2024-07-15 22:30:00+00:00,63635.812,64483.3173,take_profit,63239.384,64515.5751,102.7138,1.9752,150.3683,-18.378,16.8062,long,2,3,303.855,0.4777,62995.8,61299.9
87,train,long,2024-07-16 08:15:00+00:00,2024-07-16 08:15:00+00:00,63010.4695,62568.1723,stop_loss,62599.472,63927.7499,-67.64,-1.2284,0.4435,-60.2156,16.8246,long,3,4,316.2566,0.5022,63826.1,62358.22
88,train,long,2024-07-16 13:45:00+00:00,2024-07-16 13:45:00+00:00,63919.954,63473.4061,stop_loss,63505.1587,64845.1383,-66.7512,-1.2296,0.0,-68.0499,16.6731,long,3,5,319.0428,0.4994,63659.85,62578.13
89,train,long,2024-07-17 00:15:00+00:00,2024-07-17 08:15:00+00:00,65290.1488,64869.2194,stop_loss,64901.6702,66147.1444,-61.6874,-1.2505,106.4716,-61.2887,16.5278,long,2,3,296.5415,0.4544,64501.36,63272.06
90,train,long,2024-07-17 14:45:00+00:00,2024-07-17 15:45:00+00:00,65182.4649,64752.8809,stop_loss,64785.2736,66061.4311,-62.3444,-1.2446,27.4349,-69.9276,16.3871,long,1,4,303.847,0.4664,65087.88,64167.7
91,train,long,2024-07-18 01:30:00+00:00,2024-07-18 02:15:00+00:00,64668.318,64340.4265,stop_loss,64372.6128,65294.5029,-49.4323,-1.3264,58.6008,-53.2302,16.2587,long,1,3,219.4976,0.3396,64508.74,64255.99
92,train,short,2024-07-19 09:45:00+00:00,2024-07-19 10:15:00+00:00,63634.8467,63966.2433,stop_loss,63934.2761,62997.6897,-50.2279,-1.3204,0.0,-60.6187,16.2108,short,3,6,222.9968,0.3503,63949.76,64136.95
93,train,long,2024-07-19 17:30:00+00:00,2024-07-20 17:15:00+00:00,66538.4426,67421.7428,take_profit,66125.0778,67455.4705,98.5119,1.9737,127.9345,-38.1528,16.1748,long,1,5,316.7602,0.4763,64905.93,64381.52
94,train,long,2024-07-21 19:30:00+00:00,2024-07-22 00:45:00+00:00,67351.4589,68333.2857,take_profit,66897.9462,68367.4695,110.1946,2.0143,135.4783,-16.8229,16.3676,long,2,4,349.8865,0.5198,67022.1,66605.85
95,train,short,2024-07-23 15:15:00+00:00,2024-07-23 16:45:00+00:00,66922.532,66050.1198,take_profit,67331.5695,66017.1112,99.0262,1.9714,131.7135,-15.6514,16.3299,short,3,6,312.9663,0.4674,66849.38,67090.32
96,train,short,2024-07-24 15:00:00+00:00,2024-07-24 16:00:00+00:00,66726.63,66084.4031,take_profit,67043.463,66051.3774,71.7452,1.8184,95.0713,-10.6309,16.5385,short,3,4,236.2109,0.3538,66326.98,66505.02
97,train,short,2024-07-24 20:00:00+00:00,2024-07-24 20:30:00+00:00,65619.184,65997.9751,stop_loss,65964.9926,64869.5185,-56.7528,-1.2862,0.0,-45.7524,16.7937,short,2,6,260.8272,0.3973,66260.1,66456.38
98,train,long,2024-07-26 21:15:00+00:00,2024-07-27 12:00:00+00:00,67726.8165,68369.5718,take_profit,67408.6485,68403.7737,70.5263,1.8053,91.4721,-11.8877,16.7107,long,3,5,236.9346,0.35,67393.64,66450.76
99,train,long,2024-07-29 18:15:00+00:00,2024-07-29 23:00:00+00:00,67377.672,66851.5409,stop_loss,66884.9834,68491.5416,-73.7348,-1.2036,21.8834,-84.6548,16.6908,long,1,4,382.5139,0.568,68493.05,68370.91
100,train,short,2024-07-30 01:45:00+00:00,2024-07-30 04:15:00+00:00,66364.811,66783.342,stop_loss,66749.967,65518.1176,-60.6063,-1.26,50.7316,-50.102,16.6276,short,3,5,293.2975,0.4417,67442.45,68034.09
101,train,short,2024-07-31 19:15:00+00:00,2024-07-31 19:45:00+00:00,66226.88,65480.4591,take_profit,66584.9199,65447.7352,84.5054,1.9019,157.5759,-6.0971,16.345,short,1,4,270.7583,0.4086,66353.61,66625.1
102,train,short,2024-07-31 22:30:00+00:00,2024-08-01 04:45:00+00:00,64703.642,63734.8235,take_profit,65149.2112,63702.972,116.0326,2.0313,139.779,-40.301,16.4659,short,2,4,344.3427,0.5319,65789.1,66425.54
103,train,short,2024-08-01 15:00:00+00:00,2024-08-01 15:15:00+00:00,63903.8621,63269.1085,take_profit,64215.1661,63237.4897,75.1448,1.8358,139.0462,-7.6446,16.722,short,1,2,232.7801,0.3641,64562.94,65460.63
104,train,short,2024-08-02 14:15:00+00:00,2024-08-02 14:30:00+00:00,64605.691,65103.9298,stop_loss,65071.3941,63554.5147,-73.8512,-1.2097,95.7477,-66.1135,17.0042,short,3,6,361.1618,0.5587,64582.78,64811.24
105,train,short,2024-08-02 21:15:00+00:00,2024-08-03 01:00:00+00:00,61877.1859,60607.4393,take_profit,62440.5217,60577.1507,163.8935,2.1464,185.9938,-50.5333,16.6023,short,1,3,443.6598,0.7166,63476.02,64376.93
106,train,short,2024-08-03 22:45:00+00:00,2024-08-04 02:00:00+00:00,60507.8709,60942.5691,stop_loss,60912.1131,59603.1723,-69.9755,-1.2261,26.524,-66.4174,17.1466,short,3,6,311.6526,0.5148,60968.76,62395.0
107,train,short,2024-08-05 06:00:00+00:00,2024-08-05 06:15:00+00:00,52691.631,50299.8317,take_profit,53695.3222,50274.6944,202.8877,2.3329,319.8748,-26.2241,8.9241,short,1,3,814.4352,1.5449,56114.33,59375.85
108,train,long,2024-08-07 03:15:00+00:00,2024-08-07 14:15:00+00:00,56832.402,56269.5703,stop_loss,56297.7192,58069.7021,-94.4574,-1.1579,137.8712,-105.0551,17.2562,long,1,3,421.9007,0.7427,56285.31,56104.01
109,train,long,2024-08-08 15:45:00+00:00,2024-08-08 21:30:00+00:00,59178.2643,60456.8842,take_profit,58613.3149,60487.1278,176.3658,2.1562,217.84,-12.9686,17.3208,long,1,5,446.1459,0.7543,57474.87,56681.56
110,train,long,2024-08-09 22:30:00+00:00,2024-08-09 23:15:00+00:00,60894.412,60364.613,stop_loss,60394.8104,62036.939,-84.663,-1.1813,12.9955,-78.2804,17.3954,long,1,2,390.983,0.6424,60457.84,59425.37
111,train,short,2024-08-11 20:15:00+00:00,2024-08-12 00:30:00+00:00,58992.1991,58225.7065,take_profit,59351.7647,58196.6082,103.6564,1.9698,130.5665,-52.2244,17.1551,short,1,3,275.0373,0.466,60350.41,60468.19
112,train,short,2024-08-12 08:45:00+00:00,2024-08-12 11:00:00+00:00,58602.674,59030.7234,stop_loss,59001.2228,57705.0231,-72.5498,-1.2221,71.0371,-123.2662,17.5213,short,3,6,308.619,0.5264,58811.54,59731.78
